,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive
1950,0,5,0,0,0,0,0,0,1,3,5,3,4,0,3,0,7,3,1,2
1951,0,6,0,0,4,0,0,0,6,0,2,3,9,2,3,0,3,0,0,5
1952,0,5,0,0,0,0,0,0,1,4,6,2,0,0,3,0,7,2,0,4
1953,0,6,0,0,0,0,0,0,3,1,2,3,9,0,3,0,10,3,3,6
1954,0,6,0,0,3,0,0,0,4,5,8,3,1,2,2,0,9,1,1,1
1955,0,0,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
1956,0,0,0,0,0,0,0,0,2,3,3,2,3,2,4,0,5,1,1,5
1957,4,5,0,0,3,0,0,0,4,2,5,3,7,2,4,0,9,4,2,3
1958,0,0,0,0,4,0,0,0,7,2,1,4,8,2,3,0,2,4,1,4
1959,0,6,0,0,0,0,0,0,5,3,5,3,2,0,2,0,8,4,0,1
1960,0,0,0,0,0,0,0,0,3,2,4,2,6,0,4,0,1,1,1,3
1961,0,6,0,0,0,0,0,0,3,5,4,3,0,0,0,0,8,0,0,2
1962,0,0,0,0,6,1,0,0,5,2,6,2,7,0,2,0,8,3,1,1
1963,0,0,0,0,2,0,0,0,3,5,3,1,1,0,3,0,5,2,2,1
1964,0,5,0,0,3,0,0,0,6,2,2,2,7,2,2,0,1,1,0,4
1965,0,6,0,0,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2
1966,0,6,0,0,4,0,0,0,3,2,6,3,3,0,3,0,8,2,1,2
1967,0,6,0,4,4,0,0,0,8,6,7,4,9,2,4,0,3,3,1,5
1968,0,6,0,0,0,0,0,0,4,3,4,3,0,0,6,0,3,4,0,4
1969,0,6,0,0,4,0,0,0,6,0,0,3,9,0,0,0,2,7,2,2
1970,0,6,0,0,4,0,0,0,3,2,3,2,6,2,4,0,9,4,0,2
1971,0,0,0,2,0,0,0,0,6,1,3,3,7,0,5,0,8,5,0,4
1972,0,6,0,0,0,0,0,0,1,5,8,1,1,0,4,0,6,0,2,2
1973,0,0,0,0,0,0,0,0,8,0,0,3,9,0,0,0,2,2,0,7
1974,0,6,0,0,3,0,0,0,3,2,2,1,0,2,2,0,5,4,2,4
1975,0,6,0,0,0,0,0,0,1,1,3,1,0,0,3,0,6,5,1,4
1976,0,0,0,0,4,0,0,0,1,2,6,3,5,2,3,0,7,2,1,2
1977,0,5,0,0,0,0,0,0,1,3,5,3,0,0,3,0,7,5,1,2
1978,5,6,0,0,3,0,0,0,4,4,7,2,0,2,4,0,9,2,0,2
1979,0,6,0,4,4,0,0,0,6,5,6,3,5,2,0,0,8,0,0,2
1980,0,0,0,0,0,0,0,0,6,4,4,2,9,0,0,0,3,2,0,4
1981,0,0,0,0,3,0,0,0,5,3,6,3,2,2,3,0,9,3,2,1
1982,0,0,0,0,3,0,0,0,2,4,5,2,4,0,3,0,5,2,1,1
1983,0,0,0,0,2,0,0,0,4,2,2,3,0,0,4,0,3,7,0,0
1984,0,5,0,0,0,0,0,0,3,4,2,2,1,0,3,0,5,3,2,1
1985,0,6,0,0,3,0,0,0,5,3,7,2,3,2,3,0,9,2,1,1
1986,0,5,0,0,4,0,0,0,2,5,8,3,1,0,8,0,5,1,2,1
1987,0,0,0,0,0,0,0,0,3,3,7,3,8,0,4,0,7,3,0,2
1988,0,6,0,0,0,0,0,0,4,2,5,4,3,0,3,0,9,3,1,2
1989,0,0,0,0,0,0,0,0,3,5,3,2,0,1,4,0,5,2,1,2
1990,0,6,0,3,3,0,0,0,3,4,8,2,1,2,5,0,7,1,1,2
1991,0,6,0,0,4,0,0,0,4,5,9,3,4,0,0,0,10,0,0,2
1992,0,6,0,0,0,0,0,0,2,4,4,2,0,0,4,0,5,5,3,1
1993,0,6,0,0,0,0,0,0,1,3,6,2,0,0,5,0,7,2,2,2
1994,0,0,0,0,4,0,0,0,5,3,6,3,9,0,0,0,9,0,0,3
1995,0,6,0,0,4,0,1,0,6,1,1,3,2,2,5,0,3,5,2,4
1996,0,0,0,0,2,0,0,0,2,7,9,2,0,0,4,0,7,2,0,0
1997,0,0,0,0,4,0,0,0,8,0,0,3,9,2,0,0,3,2,0,7
1998,0,0,0,0,3,0,0,0,3,0,6,3,7,0,4,0,10,1,1,6
1999,0,0,0,0,0,0,0,0,7,0,3,4,9,0,4,0,2,9,1,4
2000,0,6,0,5,3,0,0,0,6,0,5,3,0,2,5,0,8,0,0,0
2001,0,5,0,0,0,0,0,0,6,3,5,2,7,0,3,0,1,6,0,2
2002,0,6,0,0,4,0,0,0,5,6,4,3,9,0,5,0,9,0,3,7
2003,0,0,0,0,2,0,0,0,1,3,9,1,0,1,4,0,6,1,1,3
2004,0,6,0,0,0,0,0,0,4,2,4,3,4,0,4,0,10,2,1,1
2005,0,6,0,0,2,0,0,0,5,3,9,2,2,2,0,0,9,0,0,2
2006,0,6,0,0,0,0,0,0,4,2,4,3,7,0,5,0,10,0,1,6
2007,0,0,0,0,3,0,0,0,2,1,2,2,5,0,6,0,4,4,3,3
2008,0,6,0,5,4,0,0,1,3,4,9,3,4,2,6,0,9,0,0,0
2009,0,5,0,0,0,0,0,0,5,0,4,2,9,0,2,0,9,3,0,2
2010,0,0,0,0,0,0,0,0,8,0,2,2,9,0,6,0,1,1,4,7
2011,0,0,0,0,0,0,0,0,7,0,0,2,9,0,4,0,2,6,2,2
2012,0,0,0,0,0,0,0,0,5,3,9,3,0,0,4,0,9,2,1,4
2013,0,0,0,0,0,0,0,0,5,2,6,2,7,0,2,0,8,3,1,1
2014,0,6,0,0,0,0,0,0,1,1,4,2,3,2,1,0,6,3,0,6
2015,0,0,0,0,0,0,0,0,1,2,7,2,3,0,4,0,7,2,1,2
2016,0,6,0,5,4,0,0,0,6,1,1,2,3,0,5,0,1,2,0,6
2017,0,6,0,0,4,0,0,0,4,1,6,3,8,2,4,0,8,5,0,1
2018,0,6,0,0,3,0,0,0,3,4,3,2,7,0,0,0,8,1,0,2
2019,0,0,0,0,3,0,0,0,3,3,5,4,7,0,3,0,8,2,0,3
2020,0,0,0,0,0,0,0,0,6,0,2,3,6,0,3,0,1,5,0,4
2021,0,6,0,0,2,0,0,0,7,2,4,3,0,2,5,0,3,3,0,3
2022,0,6,0,0,3,0,0,0,1,2,5,3,7,2,2,0,7,4,1,4
2023,0,0,0,0,2,0,0,0,1,4,3,2,1,2,3,0,6,3,2,1
2024,0,6,0,3,0,0,0,0,4,2,6,3,1,2,4,0,3,3,1,0
2025,0,6,0,0,0,0,0,0,4,0,1,2,0,0,4,0,5,7,2,4
2026,0,0,0,0,0,0,0,0,8,2,0,4,9,0,4,0,3,5,1,5
2027,0,0,0,0,0,0,0,0,3,7,7,2,2,0,4,0,8,2,2,2
2028,0,0,0,0,4,0,0,0,3,1,6,4,8,0,3,0,8,2,0,1
2029,0,6,0,0,0,0,0,0,6,4,6,3,8,0,5,0,3,2,1,2
2030,0,0,0,0,0,0,0,0,4,3,5,3,0,0,5,0,9,2,0,0
2031,0,6,2,0,3,0,0,0,8,3,5,3,0,1,4,0,3,4,0,3
2032,0,6,0,0,4,0,0,0,4,4,5,2,4,2,4,0,3,3,2,2
2033,0,0,0,0,4,0,0,0,7,2,2,3,9,2,5,0,3,3,3,7
2034,0,7,0,0,0,0,0,0,6,2,9,1,9,0,3,0,1,3,2,5
2035,0,6,0,0,0,0,0,0,3,4,2,2,1,0,3,0,5,3,2,1
2036,0,6,0,0,4,0,0,0,1,2,9,2,2,2,6,0,6,0,0,0
2037,0,0,0,0,0,0,0,0,5,2,6,2,3,0,4,0,9,4,2,4
2038,0,6,0,0,5,1,0,0,4,2,3,3,5,0,4,0,10,3,1,5
2039,0,6,0,0,6,0,0,1,3,1,5,3,5,0,2,0,7,3,0,1
2040,0,0,0,0,0,0,0,0,2,0,7,2,0,0,4,0,7,3,0,0
2041,0,6,0,0,4,0,0,0,6,3,3,1,2,2,4,0,1,6,3,2
2042,0,6,0,0,4,0,0,0,5,4,4,3,8,2,0,0,9,0,0,4
2043,0,0,0,0,5,0,0,0,3,2,4,2,5,0,3,0,1,3,1,3
2044,0,0,0,0,3,0,0,0,5,3,5,3,2,2,4,0,9,2,1,2
2045,0,0,0,0,0,0,0,0,6,0,2,3,9,0,5,0,1,3,0,6
2046,0,7,0,0,4,0,0,0,3,0,6,3,9,2,0,0,8,2,0,6
2047,0,0,0,0,0,0,1,0,7,0,2,2,9,0,5,0,2,0,1,7
2048,0,0,0,0,0,0,0,0,8,0,0,5,9,0,4,0,3,2,0,5
2049,0,0,0,0,0,0,0,0,5,1,3,1,1,0,7,0,3,1,2,2
2050,0,0,0,0,0,0,0,1,6,2,5,3,4,0,5,0,1,2,1,2
2051,0,0,0,0,0,0,0,0,4,0,4,2,0,0,4,0,3,6,1,6
2052,0,0,0,0,3,0,0,0,7,1,2,4,8,0,2,0,2,5,1,3
2053,0,0,0,0,2,0,0,0,2,3,5,2,1,2,6,0,5,3,2,2
2054,0,6,0,0,0,0,0,0,3,4,2,3,9,0,2,0,8,2,2,3
2055,0,0,0,0,2,0,0,0,2,4,5,2,2,2,5,0,5,3,2,1
2056,0,0,0,0,0,0,0,0,4,4,6,3,0,0,4,0,9,2,0,5
2057,0,0,0,0,0,0,0,0,4,4,7,3,1,0,6,0,9,2,1,1
2058,0,6,0,0,4,0,0,0,3,4,6,2,5,2,0,0,8,1,2,6
2059,0,0,0,0,0,0,0,0,6,4,5,3,6,0,2,0,1,4,0,2
2060,0,6,0,0,0,0,0,0,1,3,8,2,0,1,3,0,6,2,0,2
2061,0,0,0,0,0,0,0,0,4,0,4,3,7,0,2,0,10,4,0,5
2062,0,5,0,0,0,0,0,0,2,5,8,3,1,0,8,0,5,1,2,1
2063,0,5,0,0,0,0,0,0,3,1,7,2,1,0,2,0,8,2,1,1
2064,0,6,0,0,0,0,0,0,3,0,7,3,5,0,0,0,8,0,0,3
2065,0,0,0,0,5,0,0,0,6,1,4,2,6,0,4,0,1,2,0,6
2066,0,6,0,0,0,0,0,0,5,3,9,2,2,0,0,0,9,0,0,2
2067,0,6,0,0,0,0,0,0,3,3,6,4,9,0,7,0,8,0,0,4
2068,0,0,0,0,0,0,0,0,6,2,5,3,2,0,3,0,1,4,0,1
2069,0,0,0,0,0,0,0,0,3,2,9,4,2,0,5,0,7,2,1,2
2070,0,6,0,0,0,0,0,0,7,0,2,3,5,0,4,0,2,0,0,2
2071,0,0,0,0,4,0,0,0,1,2,7,1,1,2,0,0,6,3,0,0
2072,0,6,0,0,3,0,0,0,2,2,5,2,1,2,6,0,5,3,2,1
2073,0,6,0,0,0,0,0,0,8,1,2,3,9,0,4,0,2,2,0,7
2074,0,6,0,0,0,0,0,0,1,2,5,2,0,0,4,0,6,2,2,0
2075,0,6,0,4,4,0,0,0,6,2,6,4,7,2,0,0,3,5,0,4
2076,0,0,0,0,0,0,0,0,6,1,4,3,8,0,0,0,3,4,0,2
2077,0,6,0,0,3,0,0,0,2,6,5,2,6,2,3,0,7,2,1,4
2078,0,0,0,0,0,0,0,0,3,2,7,3,7,0,2,0,8,2,2,0
2079,0,0,0,0,4,0,0,0,3,1,7,2,6,2,2,0,8,4,0,2
2080,0,6,0,0,0,0,0,0,5,3,7,3,6,0,4,0,9,0,0,2
2081,0,6,0,0,3,0,0,0,3,2,6,3,7,2,3,0,8,1,1,2
2082,0,0,0,0,4,0,0,0,4,1,6,3,8,2,4,0,8,5,0,1
2083,0,0,0,0,0,0,0,0,5,3,2,2,3,1,0,0,9,3,0,2
2084,0,0,0,0,0,0,0,0,3,0,0,2,0,2,5,0,8,9,0,5
2085,0,0,0,0,6,0,0,0,4,1,4,3,5,0,4,0,10,2,1,4
2086,0,0,0,0,3,0,0,0,4,0,8,2,6,0,4,0,9,3,1,1
2087,0,0,0,0,0,0,0,0,4,2,7,3,3,0,5,0,3,2,0,2
2088,0,6,0,0,3,0,0,0,5,2,4,3,8,2,3,0,9,2,2,3
2089,0,0,0,0,0,0,0,0,3,7,9,2,1,0,6,0,7,0,0,0
2090,0,6,0,0,4,0,0,0,3,5,8,4,1,2,1,0,8,2,1,1
2091,0,6,0,0,4,0,0,0,7,1,4,3,9,2,3,0,3,5,2,4
2092,0,5,0,0,0,0,0,0,3,0,5,2,2,0,4,0,8,5,2,0
2093,0,6,0,0,0,0,0,0,4,2,3,4,5,0,5,0,9,7,0,2
2094,0,0,0,0,0,0,0,0,4,1,5,3,8,0,2,0,10,2,1,4
2095,0,0,0,0,0,0,0,0,4,4,3,2,1,2,3,0,3,3,2,1
2096,0,6,0,0,2,0,0,0,3,0,7,3,5,1,9,0,8,2,0,4
2097,0,6,0,0,0,0,0,0,4,3,3,3,7,0,4,0,8,4,1,2
2098,0,6,0,0,3,0,0,0,4,3,3,2,9,2,4,0,8,3,0,5
2099,0,0,0,0,0,0,0,0,3,1,4,3,6,0,5,0,8,2,1,4
2100,0,0,1,0,0,0,0,0,5,4,5,2,5,0,2,0,4,3,1,2
2101,0,0,0,0,3,0,0,0,4,4,4,4,1,2,6,0,3,5,0,1
2102,0,0,0,0,0,0,0,0,3,1,4,3,6,0,5,0,8,2,1,4
2103,0,6,0,0,5,0,0,0,3,1,4,3,5,2,4,0,10,3,0,3
2104,0,0,0,0,0,0,0,0,3,2,6,2,9,0,2,0,8,2,2,3
2105,0,6,0,0,2,0,0,0,6,1,4,2,0,2,2,0,3,5,1,4
2106,0,5,0,0,0,0,0,0,4,0,9,3,9,0,2,0,9,3,1,2
2107,0,6,0,4,4,0,0,0,4,2,2,3,5,2,1,0,3,6,1,2
2108,0,0,0,0,3,0,0,0,2,3,2,2,3,2,4,0,5,4,1,3
2109,4,6,0,0,0,0,0,0,8,1,3,4,8,0,1,0,3,5,1,4
2110,0,6,0,0,0,0,0,0,4,3,7,3,6,0,4,0,10,0,0,2
2111,0,6,0,0,4,0,0,0,1,2,4,2,3,2,2,0,6,4,1,4
2112,0,6,0,0,4,0,0,0,7,0,0,4,9,2,4,0,2,7,0,3
2113,0,6,1,0,0,0,0,0,3,6,8,4,8,0,4,0,7,1,0,2
2114,0,0,0,0,3,0,0,0,6,1,3,3,7,0,3,0,3,4,1,4
2115,0,0,0,0,0,0,0,0,4,3,1,3,9,0,5,0,3,4,1,1
2116,0,0,0,0,3,0,0,0,5,1,5,3,8,1,5,0,8,4,2,1
2117,0,6,0,0,0,0,0,0,5,5,6,4,9,0,2,0,8,2,0,2
2118,0,6,0,0,4,0,0,0,7,0,0,3,9,2,0,0,2,7,2,2
2119,0,0,0,0,0,0,0,0,3,0,4,1,1,0,3,0,5,3,1,2
2120,0,5,0,0,0,0,0,0,2,0,7,2,0,0,4,0,7,3,0,0
2121,0,6,0,0,3,0,0,0,3,2,6,2,9,1,2,0,8,2,2,3
2122,0,6,0,0,3,0,0,0,7,1,4,3,8,2,4,0,2,5,1,1
2123,0,0,0,0,3,0,0,0,3,2,5,2,4,0,2,0,8,3,0,2
2124,0,0,0,0,0,0,0,0,8,1,0,3,9,0,2,0,1,2,2,9
2125,0,0,0,0,4,0,0,0,5,1,4,2,9,0,4,0,9,3,0,5
2126,0,5,0,0,0,0,0,0,3,0,6,3,7,0,4,0,10,1,1,6
2127,0,5,0,0,0,0,0,0,3,4,4,1,1,0,3,0,5,2,2,1
2128,0,7,0,0,4,0,0,0,6,3,2,2,0,2,5,0,1,0,0,9
2129,0,0,0,0,3,0,0,0,3,3,7,3,6,0,4,0,8,0,0,2
2130,0,0,0,0,0,0,0,0,6,1,4,3,8,2,2,0,1,1,0,4
2131,0,0,0,0,0,0,0,0,2,4,5,2,2,1,5,0,5,3,2,1
2132,0,6,0,0,4,0,0,0,7,1,1,3,9,2,3,0,2,2,0,7
2133,0,6,0,0,6,1,0,0,3,5,8,4,1,2,1,1,8,2,1,1
2134,0,0,0,0,0,0,0,0,3,3,5,3,5,0,3,0,8,2,1,2
2135,0,6,0,0,3,0,0,0,8,0,0,3,9,2,0,0,2,2,0,7
2136,0,6,0,0,0,0,0,0,6,0,0,4,5,0,4,0,1,0,1,4
2137,0,6,0,0,0,0,0,0,4,3,8,4,0,0,4,0,9,4,0,3
2138,0,0,0,3,4,0,0,0,3,2,6,2,9,2,2,0,8,2,2,3
2139,0,6,0,0,4,0,0,0,2,2,6,2,9,2,2,0,5,2,2,3
2140,0,6,0,0,4,0,0,0,8,1,3,3,9,2,4,0,2,3,0,5
2141,0,6,0,0,0,0,0,0,8,0,2,3,9,0,0,0,1,3,0,9
2142,0,0,0,0,0,0,0,0,4,1,1,3,3,0,4,0,3,5,1,5
2143,0,0,0,0,3,0,0,0,3,1,7,2,6,0,2,0,8,4,0,2
2144,0,0,0,0,4,0,0,0,3,2,4,3,6,0,4,0,8,1,2,4
2145,0,6,0,0,3,0,0,0,4,3,7,3,6,0,4,0,10,0,0,2
2146,0,6,0,4,4,0,0,0,5,3,5,3,6,2,3,0,9,3,1,3
2147,6,6,1,0,3,0,0,0,4,6,6,4,9,2,4,0,9,0,0,3
2148,0,6,0,0,5,0,0,0,6,1,4,2,7,0,3,0,1,2,1,4
2149,0,6,0,0,4,0,0,0,5,0,9,2,3,2,5,0,9,4,0,0
2150,0,0,0,0,3,0,0,0,1,3,6,2,4,2,3,0,7,2,1,3
2151,0,0,0,0,0,0,0,0,3,1,4,3,6,0,3,0,8,2,1,4
2152,0,6,2,0,1,0,0,0,6,1,6,3,7,0,4,0,1,2,1,4
2153,0,0,0,0,2,0,0,0,3,1,7,2,1,0,2,0,8,2,1,1
2154,0,6,0,0,4,0,0,0,6,0,0,3,9,2,0,0,3,7,2,2
2155,0,6,0,0,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2
2156,0,0,0,0,0,0,0,0,7,5,5,2,0,0,2,0,2,4,0,4
2157,0,6,0,0,0,0,0,0,3,4,9,2,0,0,2,0,8,0,0,2
2158,0,0,0,0,2,0,0,0,4,4,8,3,3,0,0,0,9,2,0,2
2159,0,5,0,0,0,0,0,0,1,3,4,2,1,0,1,0,6,2,0,2
2160,0,0,0,0,4,0,0,0,3,2,4,3,6,2,4,0,8,1,2,4
2161,0,6,0,3,4,0,0,0,5,4,7,2,7,2,5,0,8,2,0,2
2162,0,0,0,0,3,0,0,0,4,6,6,4,9,2,4,0,9,0,0,3
2163,0,0,0,0,0,0,0,0,4,1,5,3,8,0,2,0,10,2,1,4
2164,0,6,0,4,4,0,0,0,7,1,2,3,9,2,1,0,2,5,0,4
2165,0,6,0,0,4,0,0,0,3,0,8,2,9,2,4,0,8,1,0,2
2166,0,0,0,0,3,0,0,0,6,3,2,3,4,2,5,0,3,4,1,4
2167,0,0,0,0,3,0,0,0,3,5,7,3,8,2,1,0,8,2,0,2
2168,0,5,0,0,0,0,0,0,6,3,4,3,1,0,5,0,3,4,2,2
2169,0,0,0,0,0,0,0,0,8,0,0,3,9,0,0,0,2,2,0,7
2170,0,6,0,0,4,0,0,0,1,3,9,2,0,2,3,0,6,2,0,0
2171,0,6,0,0,3,0,0,0,6,2,7,3,7,2,2,0,8,2,2,0
2172,0,0,0,0,0,0,0,0,3,4,8,2,1,0,5,0,7,1,1,2
2173,0,6,2,0,0,0,0,0,8,0,5,3,9,0,2,0,1,2,1,6
2174,0,0,0,0,3,0,0,0,3,2,7,3,7,2,3,0,8,1,1,2
2175,0,0,0,0,4,0,0,0,5,3,4,3,8,0,2,0,9,4,0,2
2176,0,5,0,0,0,0,0,0,4,4,5,2,4,0,4,0,3,3,2,2
2177,0,6,0,0,0,0,0,0,3,3,7,3,5,0,3,0,8,2,1,2
2178,0,0,0,0,0,0,0,0,3,0,7,3,5,0,5,0,8,3,0,1
2179,0,6,0,0,0,0,0,0,4,4,5,2,4,0,4,0,9,3,2,2
2180,0,6,0,0,0,0,0,0,6,3,3,3,3,0,4,0,3,5,1,4
2181,0,5,0,0,3,0,0,0,6,2,6,2,4,0,5,0,8,1,2,2
2182,0,0,0,0,0,0,0,0,3,2,5,4,7,0,4,0,8,5,1,0
2183,0,0,0,0,1,0,0,0,2,4,4,2,0,2,5,0,5,3,0,0
2184,0,5,0,0,4,0,0,0,4,0,9,1,3,0,4,0,8,9,1,4
2185,0,6,0,0,0,0,0,0,1,4,6,3,3,0,1,0,7,3,1,2
2186,5,0,0,0,0,0,0,0,3,3,5,3,9,0,5,0,8,2,0,0
2187,0,0,0,0,2,0,0,0,1,2,5,2,2,1,3,0,7,4,0,0
2188,0,0,0,0,0,0,0,0,3,4,9,2,0,0,5,0,8,0,0,0
2189,0,0,0,3,0,0,0,0,2,3,7,3,1,2,5,0,5,2,1,1
2190,0,5,0,0,0,0,0,0,3,1,7,2,1,0,2,0,8,2,1,1
2191,0,0,0,0,4,0,0,0,6,2,5,2,9,0,0,0,1,5,1,3
2192,0,0,0,0,0,0,0,0,8,2,2,3,9,0,6,0,3,5,0,0
2193,0,6,0,0,4,0,0,0,6,1,3,3,7,2,5,0,8,5,0,4
2194,0,6,0,0,0,0,0,0,8,1,0,3,8,0,3,0,1,0,0,8
2195,0,0,0,0,0,0,0,0,3,3,5,3,6,0,3,0,8,3,1,3
2196,0,0,0,0,4,0,0,0,7,2,5,3,8,1,5,0,3,4,2,2
2197,0,0,0,0,4,0,0,0,5,3,6,3,7,0,4,0,8,2,0,2
2198,0,6,0,0,0,0,0,0,2,4,8,2,1,0,5,0,5,1,1,2
2199,0,6,0,4,2,0,0,0,6,1,2,4,8,2,3,0,3,4,1,4
2200,5,6,0,0,3,0,0,0,4,0,0,4,5,2,4,0,10,0,1,4
2201,0,0,0,0,0,0,0,0,6,1,1,2,6,0,5,0,1,3,0,5
2202,0,6,0,0,0,0,0,0,8,0,4,4,9,0,5,0,3,3,0,2
2203,0,0,0,0,0,0,0,0,6,0,4,2,2,0,4,0,1,2,0,5
2204,0,0,0,0,3,0,0,0,6,1,5,4,9,2,2,0,3,7,2,3
2205,0,6,0,0,5,1,0,0,4,1,3,3,9,0,2,0,10,2,0,7
2206,0,0,0,0,4,0,0,0,5,3,5,3,5,2,4,0,9,0,1,2
2207,0,0,0,0,0,0,0,0,1,4,5,4,9,0,0,0,7,3,1,2
2208,0,0,0,0,2,0,0,0,4,2,3,2,3,2,4,0,3,3,0,3
2209,0,0,0,0,0,0,0,0,3,5,5,1,1,0,5,0,5,1,2,1
2210,0,0,0,5,0,0,0,0,1,5,5,3,0,0,5,0,7,2,2,0
2211,0,6,0,0,0,0,0,0,3,2,4,3,6,0,4,0,8,1,2,4
2212,0,5,0,6,4,0,0,0,8,2,3,3,6,2,3,0,2,4,1,3
2213,0,0,0,0,6,0,0,0,6,0,2,2,9,0,0,0,1,2,0,9
2214,0,6,0,0,4,0,0,0,6,2,5,3,4,2,5,0,1,2,1,2
2215,0,0,0,0,0,0,0,0,1,2,9,3,0,0,3,0,7,2,1,2
2216,0,6,0,0,4,0,0,0,6,2,3,2,8,2,0,0,1,5,0,2
2217,0,6,0,4,2,0,0,0,6,5,0,2,3,2,5,0,1,0,0,6
2218,0,0,0,0,1,0,0,0,3,0,7,2,0,0,2,0,8,9,0,0
2219,0,6,0,0,3,0,0,0,3,1,7,2,1,2,2,0,8,2,1,1
2220,0,0,0,0,2,0,0,0,1,0,9,3,0,2,2,0,7,2,0,0
2221,0,6,0,0,0,0,0,0,5,4,4,3,9,0,2,0,9,0,1,2
2222,0,0,0,0,2,0,0,0,8,3,5,2,6,2,2,0,2,4,0,4
2223,6,6,0,0,2,0,0,0,2,6,6,2,3,2,5,0,5,2,1,0
2224,0,6,0,0,4,0,0,0,3,5,6,3,9,2,0,0,8,0,2,0
2225,0,0,0,0,0,0,0,0,4,2,2,3,0,0,4,0,3,7,0,0
2226,0,0,0,0,0,0,0,0,6,2,2,2,7,2,2,0,1,1,0,4
2227,0,0,0,0,0,1,0,0,6,0,5,4,4,0,5,0,8,3,2,1
2228,0,6,0,0,0,0,0,0,3,6,6,2,6,0,3,0,8,2,1,1
2229,0,6,0,0,2,0,0,0,1,6,9,2,0,1,4,0,7,3,0,0
2230,0,6,0,0,0,0,0,0,6,0,0,3,9,0,9,0,8,0,0,9
2231,0,0,0,0,0,0,0,0,2,1,5,2,1,0,3,0,5,4,0,0
2232,0,5,0,0,0,0,0,0,3,2,3,2,6,0,5,0,5,4,1,1
2233,0,0,0,3,0,0,0,0,7,3,4,3,5,0,5,0,3,3,1,4
2234,0,0,0,0,4,0,0,0,4,2,4,2,2,2,4,0,8,7,2,0
2235,0,6,0,0,3,0,0,0,8,2,3,4,7,0,0,0,2,4,0,6
2236,0,0,0,0,0,0,0,0,4,2,5,2,9,0,3,0,9,2,0,2
2237,0,6,0,0,0,0,0,0,1,2,3,2,1,0,2,0,6,6,1,5
2238,0,6,2,0,4,0,0,0,4,3,6,3,6,2,2,0,10,3,1,3
2239,0,6,0,0,4,0,0,0,7,2,2,3,9,2,5,0,3,3,3,7
2240,0,6,0,0,4,0,0,0,7,2,1,3,7,2,3,0,2,4,1,4
2241,0,0,0,0,3,0,0,0,3,0,4,2,6,0,3,0,8,7,0,3
2242,0,6,0,0,6,0,0,0,4,2,3,3,5,0,4,0,10,3,1,5
2243,0,6,0,0,4,0,0,0,3,1,6,4,8,0,3,0,8,2,0,1
2244,0,6,0,0,0,0,0,0,1,1,2,2,7,0,2,0,6,2,1,4
2245,0,0,0,0,6,0,0,0,3,2,4,2,5,0,3,0,1,3,1,3
2246,0,6,0,0,3,0,0,0,6,1,5,3,6,2,1,0,3,2,0,4
2247,0,6,0,0,0,0,0,0,3,7,7,2,2,0,4,0,8,2,2,2
2248,0,0,0,0,3,0,0,0,3,3,8,3,6,0,5,0,8,1,3,0
2249,0,0,0,0,0,0,0,0,7,1,2,4,8,2,2,0,2,3,1,5
2250,0,0,0,0,4,0,0,0,8,2,0,3,9,0,4,0,2,4,0,5
2251,0,0,0,0,0,0,0,0,5,3,5,3,2,0,4,0,9,2,1,2
2252,0,6,0,0,4,0,0,0,7,1,2,3,7,2,1,0,2,3,0,7
2253,0,0,0,0,3,0,0,0,8,0,1,2,8,0,2,0,1,0,0,9
2254,0,0,0,0,3,0,0,0,4,3,7,3,6,0,4,0,10,0,0,2
2255,0,0,0,0,4,0,0,0,5,5,8,3,2,1,3,0,8,3,1,1
2256,0,0,0,5,3,0,0,0,4,2,2,2,5,2,6,0,5,5,2,2
2257,0,0,0,0,4,0,0,0,5,5,7,2,3,2,3,0,9,2,1,1
2258,0,0,0,0,3,0,0,0,3,1,8,2,4,0,7,0,8,2,2,0
2259,0,0,0,0,2,0,0,0,7,0,3,4,9,0,4,0,2,9,1,4
2260,0,0,0,0,0,0,0,0,7,0,4,4,7,0,2,0,3,7,0,0
2261,0,6,0,0,0,0,0,0,3,0,8,2,9,0,4,0,8,1,0,2
2262,0,6,0,0,0,0,0,0,6,2,4,3,3,0,6,0,3,5,0,0
2263,0,6,0,0,2,0,0,0,4,6,8,3,0,0,2,0,9,1,0,4
2264,0,0,0,0,5,0,0,0,3,1,3,2,8,0,3,0,1,2,1,4
2265,0,0,0,0,0,0,0,0,8,2,6,2,2,0,5,0,2,4,1,4
2266,0,6,0,0,4,1,0,0,8,1,8,5,8,0,3,0,2,1,1,3
2267,0,6,0,0,0,0,0,0,6,0,4,1,8,0,3,0,1,2,0,7
2268,0,6,0,0,4,0,0,0,5,1,5,3,8,2,5,0,8,4,2,1
2269,4,6,0,0,0,0,0,0,1,3,5,3,0,0,3,0,7,5,1,2
2270,0,0,0,0,0,0,0,0,3,1,4,3,6,0,5,0,8,2,1,4
2271,0,0,0,0,0,0,0,0,3,2,5,3,1,0,6,0,8,3,0,0
