,mt_auto,nb_bateau,mt_RC,pouvoir_achat,mt_incendie,mt_bateau,niv_etud_bas,revenu_moyen,niv_etude_haut,revenu1,proprietaire,auto0,auto1,type_client,nb_securite_soc,PCStop,revenu4,revenu3,assur_sante_prive,PCSouvr,PCSagri,celibataire,PCSinter,mt_cyclomoteur,PCSouvr_quali,sans_religion,nbpers_au_foyer,nb_accident_famil,concubin,mt_velo,assur_caravane
2828,5,0,0,3,0,0,4,3,1,4,2,3,6,5,0,2,1,2,2,4,0,5,2,0,2,4,1,0,2,0,0
2829,0,0,0,4,0,0,3,3,3,1,2,1,7,3,0,3,0,1,2,2,0,0,5,0,1,2,3,0,0,0,0
2830,0,0,0,1,2,0,5,4,2,3,6,5,4,6,0,2,2,2,2,3,1,2,3,0,2,4,3,0,1,0,0
2831,6,0,2,6,4,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
2832,6,0,2,7,4,0,4,4,2,3,6,1,6,2,0,3,2,3,4,1,2,2,2,0,2,3,3,0,1,0,0
2833,6,0,0,6,3,0,3,2,3,5,2,4,5,1,0,0,0,0,2,3,0,6,6,0,0,4,1,0,3,0,0
2834,6,0,1,4,2,0,8,3,0,4,0,4,5,9,0,0,0,2,0,5,0,3,4,0,0,5,2,0,0,0,0
2835,0,0,2,7,4,0,2,4,4,0,9,0,9,3,0,7,0,4,5,0,0,2,0,0,2,3,3,0,0,0,0
2836,0,0,2,3,0,0,5,4,2,3,6,3,5,8,0,1,1,2,2,1,2,2,2,0,3,3,3,0,2,0,0
2837,0,0,0,6,0,0,5,5,2,1,7,2,7,1,0,1,3,4,3,4,0,0,4,6,1,3,3,0,0,0,0
2838,6,0,2,3,0,0,5,7,0,0,0,2,5,8,0,1,4,3,2,2,0,0,3,0,5,3,3,0,0,0,0
2839,6,0,2,6,3,0,3,4,0,3,6,0,9,1,0,4,0,4,4,3,0,0,4,0,0,0,3,0,0,0,0
2840,6,0,0,6,0,0,2,4,1,2,2,2,6,3,0,1,0,5,3,3,0,2,5,0,1,5,3,0,1,0,0
2841,0,0,0,7,4,0,4,5,2,0,5,0,5,2,0,4,0,5,5,0,0,0,3,0,2,2,3,0,0,0,0
2842,0,0,0,6,4,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
2843,0,0,2,6,3,0,6,2,0,6,5,4,3,8,0,0,0,2,2,5,2,2,0,0,3,0,3,0,0,0,0
2844,0,0,2,8,4,0,0,6,5,0,9,2,5,2,0,3,3,5,2,4,0,0,3,0,0,2,4,0,1,0,0
2845,6,0,0,6,0,0,2,4,2,2,3,2,7,3,0,2,1,4,4,1,0,1,5,0,2,4,3,0,1,0,0
2846,6,0,2,5,3,0,4,3,3,3,8,2,6,9,0,3,1,2,3,2,1,2,2,0,3,3,3,0,2,0,0
2847,5,0,0,2,0,0,7,3,1,3,1,2,7,5,0,1,1,2,1,1,0,1,4,0,4,5,3,0,1,0,0
2848,6,0,0,6,0,0,1,8,6,1,9,0,9,1,0,4,5,4,6,0,1,1,1,0,1,3,3,0,0,0,0
2849,6,0,2,1,4,0,9,3,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,0,4,6,3,0,3,0,0
2850,6,0,0,2,0,0,0,4,4,0,0,4,5,7,0,1,0,5,2,4,0,0,3,0,2,5,3,0,1,0,0
2851,0,0,2,3,0,0,5,3,0,4,4,3,5,8,0,2,0,2,2,1,0,2,4,0,4,5,3,0,0,0,0
2852,5,0,2,8,4,0,0,5,6,0,9,0,7,3,0,6,2,7,7,0,0,0,2,0,0,0,3,0,0,0,0
2853,0,0,0,4,0,0,7,4,0,2,5,1,6,10,0,1,2,1,2,3,3,1,2,0,2,3,3,0,1,0,0
2854,5,0,0,3,0,0,7,3,0,5,7,2,4,8,0,0,0,3,1,0,2,2,0,0,6,4,3,0,0,0,0
2855,6,0,0,8,0,0,3,5,3,2,6,2,6,2,1,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
2856,6,0,2,7,4,0,0,4,2,0,9,0,7,2,0,2,0,3,2,0,0,0,7,0,0,0,3,0,2,0,1
2857,0,0,0,4,5,0,7,4,1,4,6,2,6,3,0,1,1,2,2,2,1,2,3,0,3,2,2,0,1,0,0
2858,6,0,0,3,0,0,5,4,1,2,6,2,6,8,0,2,1,3,3,3,0,1,3,0,2,3,3,0,1,0,1
2859,6,0,0,6,0,0,9,3,0,5,4,0,9,1,0,0,0,0,0,0,0,2,2,0,7,2,2,0,0,0,0
2860,0,0,2,4,2,0,5,3,1,3,4,3,6,3,0,1,1,3,2,4,0,3,3,0,2,4,2,0,2,0,0
2861,0,0,0,2,0,0,1,3,5,4,4,5,4,4,0,0,1,2,3,1,0,6,5,0,3,5,1,0,0,0,0
2862,5,0,0,5,0,0,6,3,1,4,4,2,5,9,0,2,1,1,2,3,1,3,2,0,3,3,3,0,1,0,0
2863,6,0,0,6,4,0,6,3,3,2,7,2,7,8,0,2,0,2,1,2,0,2,3,0,3,2,2,0,1,0,0
2864,0,0,2,4,4,0,4,6,2,0,9,0,6,8,0,2,2,4,5,3,2,2,3,0,2,4,2,0,0,0,0
2865,0,0,2,6,3,0,6,3,2,3,5,2,6,3,0,1,0,2,2,2,1,3,2,0,4,3,2,0,1,0,0
2866,6,0,0,1,4,0,6,3,1,3,7,4,5,7,0,2,1,2,3,3,1,4,3,0,2,3,2,0,1,0,0
2867,0,0,0,3,0,0,4,4,2,2,7,1,7,8,0,3,1,3,4,3,1,2,2,3,2,3,3,0,1,0,0
2868,0,0,2,5,5,0,2,4,2,3,6,0,9,8,0,3,1,3,4,3,0,2,2,0,2,3,3,0,0,0,0
2869,6,0,0,8,3,0,0,5,9,0,0,2,6,3,0,4,0,4,1,5,0,0,0,0,0,5,3,0,1,0,0
2870,0,0,0,3,2,0,6,3,2,3,3,3,6,8,0,2,1,2,2,2,1,2,2,0,3,3,3,0,1,0,0
2871,6,0,0,4,0,0,7,3,1,2,1,3,6,3,0,0,1,2,2,4,0,1,3,0,3,5,4,0,1,0,0
2872,6,0,2,3,3,0,5,4,1,0,7,0,7,8,0,1,0,3,7,3,0,0,3,0,3,2,2,0,0,0,0
2873,6,0,2,6,4,0,3,5,2,2,5,1,6,3,0,3,1,4,5,2,1,2,3,0,2,4,3,0,1,0,0
2874,6,0,0,1,4,0,8,2,0,7,1,3,6,7,0,1,0,0,2,8,0,3,1,0,0,5,3,0,1,0,0
2875,0,0,2,6,4,0,2,5,2,2,4,0,9,1,0,5,2,6,9,0,0,3,2,0,0,3,2,0,0,0,0
2876,0,0,0,5,2,0,6,3,0,3,9,2,6,9,0,4,0,2,3,3,0,0,0,0,3,0,3,0,0,0,0
2877,0,0,2,3,4,0,3,5,2,2,5,1,6,8,0,3,1,4,5,2,1,2,3,0,2,4,3,0,1,0,0
2878,5,0,0,4,4,0,5,4,1,2,8,1,5,10,0,2,1,4,4,1,2,1,2,0,3,2,3,0,1,0,1
2879,0,0,2,4,2,0,3,5,2,2,1,0,9,3,0,2,2,3,4,2,0,0,4,0,2,4,3,0,2,0,0
2880,6,0,2,6,3,0,1,4,4,1,2,2,7,3,0,3,1,5,4,1,0,1,5,0,2,5,3,0,2,0,0
2881,6,0,2,4,4,0,1,5,3,2,3,0,7,9,0,6,1,4,6,1,0,2,2,0,0,5,2,0,0,0,0
2882,4,0,0,6,0,0,4,4,1,0,9,0,5,8,0,2,0,2,2,2,0,0,4,0,1,0,5,0,0,0,0
2883,0,0,0,3,0,0,9,3,0,5,4,0,9,8,0,0,0,0,0,0,0,2,2,2,7,2,2,0,0,0,0
2884,0,0,0,7,0,0,3,7,2,1,4,2,3,3,0,2,3,4,2,3,0,2,2,3,3,2,2,0,1,0,0
2885,0,0,2,2,2,0,2,3,4,6,0,4,5,4,0,4,0,2,5,1,0,7,4,0,2,4,1,0,1,0,0
2886,0,0,0,7,4,0,2,5,2,1,8,2,7,2,0,2,1,6,4,1,0,0,5,0,2,3,4,0,1,0,0
2887,6,0,2,5,2,0,8,3,0,2,1,2,6,9,0,1,0,2,0,4,0,1,2,0,4,4,4,0,1,0,0
2888,6,0,0,2,0,0,5,3,0,2,5,3,5,5,0,2,0,3,2,3,0,2,0,0,5,4,3,0,1,0,0
2889,0,0,2,6,3,0,3,4,2,5,6,3,6,1,0,2,1,3,2,3,0,3,4,0,1,6,3,0,2,0,0
2890,0,0,0,2,0,0,5,4,1,2,2,3,6,5,0,1,1,3,1,4,0,4,3,0,1,5,2,0,2,0,0
2891,0,0,0,4,0,0,6,3,0,2,6,2,6,10,0,2,1,1,3,3,2,1,3,0,2,2,3,0,1,0,0
2892,6,0,2,5,4,0,9,4,0,0,0,2,6,8,0,0,0,5,2,4,0,0,0,0,5,3,4,0,1,0,0
2893,0,0,0,8,4,0,0,5,6,0,9,0,7,3,0,6,2,7,7,0,0,0,2,0,0,0,3,0,0,0,0
2894,6,0,2,2,2,0,4,4,0,3,4,2,7,5,0,0,3,0,2,0,0,5,0,0,9,2,2,0,1,1,1
2895,0,0,2,1,4,0,2,1,5,8,3,6,3,4,0,3,0,1,3,4,0,6,2,0,1,7,1,0,1,0,0
2896,6,0,2,8,4,0,3,5,3,2,6,2,6,3,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,1
2897,6,0,0,1,3,0,4,4,1,3,3,2,6,7,0,2,1,3,3,2,0,1,4,0,2,6,3,0,2,0,0
2898,5,0,0,1,0,0,5,3,1,5,2,2,7,6,0,1,0,2,0,2,0,3,5,0,2,2,2,0,0,0,0
2899,0,0,0,3,0,0,9,3,0,6,5,0,9,8,0,1,0,1,2,2,3,0,3,0,2,5,2,0,0,0,0
2900,0,0,1,3,4,0,2,4,1,3,7,3,4,8,0,0,2,0,4,3,0,3,4,0,0,0,2,0,0,0,0
2901,0,0,0,5,0,0,4,4,2,3,6,1,6,3,0,2,1,3,3,1,1,2,3,0,2,3,4,0,1,0,0
2902,0,0,0,8,0,0,5,4,0,1,8,0,9,1,0,4,1,4,5,1,0,0,1,0,4,4,5,0,0,0,0
2903,0,0,0,4,0,0,6,5,0,0,6,2,6,10,0,1,0,9,3,4,3,0,3,0,0,3,3,0,1,0,0
2904,6,0,2,4,2,0,8,4,1,2,3,4,5,9,0,0,1,1,2,4,1,0,2,0,3,0,3,0,0,0,0
2905,6,0,2,6,4,0,3,5,3,2,6,2,6,3,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
2906,0,0,0,3,6,0,2,5,1,0,9,0,4,10,0,3,2,4,6,1,3,0,3,0,0,3,3,0,3,0,0
2907,0,0,0,3,3,0,4,4,2,3,6,1,7,8,0,3,2,3,4,1,2,1,2,0,3,5,3,0,1,0,0
2908,6,0,0,5,0,0,7,2,0,5,6,3,5,9,0,0,0,0,2,3,3,2,0,3,3,4,3,0,0,0,0
2909,0,0,0,4,0,0,5,5,0,2,5,0,7,10,0,2,3,3,4,3,2,0,0,3,4,4,3,0,2,0,0
2910,0,0,0,3,0,0,5,4,2,2,7,2,6,8,0,3,0,4,3,1,1,1,2,0,4,3,3,0,0,0,0
2911,0,0,0,2,0,0,2,3,1,3,0,4,3,5,0,1,0,3,3,3,0,5,6,0,1,2,1,0,4,0,0
2912,0,0,0,1,2,0,7,1,1,7,1,9,0,6,0,1,0,0,0,1,1,8,4,0,5,0,1,0,0,0,0
2913,6,0,0,8,0,0,1,8,6,1,8,3,5,1,0,6,3,3,4,1,0,1,1,0,1,3,2,0,1,0,0
2914,6,0,0,6,0,0,5,3,0,4,0,4,5,8,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0
2915,0,0,2,1,4,0,6,3,2,7,1,5,2,6,0,2,0,0,4,3,0,5,3,0,2,3,2,0,0,1,0
2916,5,0,0,2,0,0,9,3,0,5,0,3,6,7,0,0,0,3,0,7,0,4,2,0,0,4,2,0,0,0,0
2917,6,0,2,3,4,0,2,3,2,3,1,3,4,5,0,2,0,2,2,3,0,4,3,0,3,2,2,0,2,0,0
2918,0,0,0,4,0,0,9,3,0,0,9,2,7,9,0,0,0,0,2,0,0,0,3,0,6,2,3,0,1,0,0
2919,0,0,0,6,5,0,5,4,0,0,9,2,6,1,0,2,1,3,4,3,0,1,3,0,2,0,3,0,1,0,0
2920,0,0,0,5,4,0,4,4,2,3,6,1,6,8,0,3,2,3,4,1,2,2,2,0,2,3,3,0,1,0,0
2921,5,0,2,2,2,0,5,3,0,2,5,3,5,5,0,2,0,3,2,3,0,2,0,0,5,4,3,0,1,0,0
2922,0,0,0,2,0,0,7,2,1,5,1,5,3,5,0,1,0,1,1,4,1,5,3,3,3,3,2,0,1,0,0
2923,6,0,0,1,0,0,6,3,1,3,1,4,5,7,0,0,1,2,1,3,0,1,3,0,3,5,3,0,2,0,0
2924,0,0,0,6,4,0,0,4,2,0,9,0,7,2,0,2,0,3,2,0,0,0,7,0,0,0,3,0,2,0,0
2925,6,0,2,6,4,0,1,5,3,2,3,0,7,1,0,6,1,4,6,1,0,2,2,0,0,5,2,0,0,0,0
2926,6,0,2,5,0,0,6,3,0,4,7,0,7,9,0,1,0,3,2,3,1,0,2,0,3,3,3,0,0,0,0
2927,6,0,2,3,6,0,7,2,0,5,6,3,5,8,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
2928,0,0,0,3,0,0,4,3,2,4,3,0,7,5,0,3,1,3,5,2,1,4,4,0,0,2,2,0,1,0,0
2929,6,0,0,3,2,0,7,4,1,2,4,2,6,8,0,1,1,3,2,2,0,0,3,0,4,5,3,0,0,0,0
2930,0,0,0,3,1,0,8,3,1,4,1,2,6,8,0,1,0,2,1,5,0,0,2,0,2,1,4,0,1,0,0
2931,6,0,2,4,3,0,7,3,1,5,1,5,4,9,0,0,1,1,1,4,0,3,2,0,4,6,3,0,1,0,0
2932,5,0,0,4,0,0,6,2,0,6,0,2,7,9,0,0,0,1,2,6,0,1,2,0,2,4,3,0,1,0,0
2933,6,0,0,3,6,0,6,3,2,3,5,2,6,8,0,1,0,2,2,2,1,3,2,0,4,3,2,0,1,0,0
2934,6,0,2,8,0,0,0,5,6,0,9,0,7,2,0,6,2,7,7,0,0,0,2,0,0,0,3,0,0,0,1
2935,0,0,0,4,3,0,5,3,0,0,5,0,7,3,0,0,0,0,0,3,0,0,3,0,4,3,4,0,0,0,0
2936,0,0,0,2,0,0,4,3,0,4,6,3,5,5,0,3,0,3,2,4,0,3,2,0,0,0,3,0,0,1,0
2937,6,0,2,7,4,0,1,5,3,2,3,0,7,2,0,6,1,4,6,1,0,2,2,0,0,5,2,0,0,0,1
2938,6,0,2,4,3,0,3,5,2,2,1,0,9,3,0,2,2,3,4,2,0,0,4,0,2,4,3,0,2,0,0
2939,6,0,0,6,0,0,2,6,5,0,9,2,7,2,0,2,2,7,5,0,0,0,3,0,4,2,2,0,2,0,0
2940,6,0,0,4,0,0,5,4,1,3,7,0,5,10,0,1,0,4,3,1,3,1,2,0,3,3,3,0,1,0,0
2941,6,0,2,8,5,0,0,7,5,0,9,1,6,3,0,2,2,7,5,2,0,0,5,0,0,4,4,0,1,0,0
2942,5,0,0,7,0,0,3,8,4,0,9,1,6,3,0,0,2,2,4,0,0,0,9,0,0,4,4,0,1,0,0
2943,0,0,0,6,1,0,2,4,4,0,9,0,9,3,0,7,0,4,5,0,0,2,0,0,2,3,3,0,0,0,0
2944,6,0,0,2,0,0,6,2,1,3,1,6,3,7,0,1,0,0,0,8,0,6,1,0,1,1,1,0,0,0,0
2945,5,0,2,3,0,0,3,2,2,6,1,4,4,5,0,1,0,0,3,3,0,3,4,0,2,4,3,0,1,0,0
2946,6,0,0,6,3,0,1,4,3,3,3,2,7,3,0,3,1,4,4,1,0,1,5,0,1,4,3,0,1,0,0
2947,5,0,0,3,0,0,6,3,1,3,5,3,5,8,0,1,1,2,2,2,1,2,2,0,4,4,3,0,1,0,0
2948,0,0,0,7,0,0,3,4,2,2,5,0,7,3,0,3,0,3,4,3,0,0,3,0,0,5,3,0,1,0,0
2949,0,0,0,5,0,0,4,4,2,0,9,0,9,9,0,2,0,4,2,0,0,0,3,0,5,5,4,0,0,1,0
2950,6,0,0,3,0,0,2,6,7,0,9,0,9,8,0,3,2,5,7,2,0,0,0,0,0,2,2,0,0,0,0
2951,0,0,2,6,4,0,3,4,3,2,4,2,6,1,0,3,2,4,6,0,1,2,3,0,2,3,2,0,0,0,0
2952,6,0,1,3,2,0,8,3,1,3,6,2,6,8,0,1,1,2,2,2,0,0,2,0,6,5,3,0,0,0,0
2953,5,2,2,6,4,4,1,5,5,3,7,3,5,1,1,2,2,4,4,1,0,1,4,0,1,3,3,0,1,0,1
2954,0,0,0,6,0,0,0,5,6,2,9,0,9,1,0,6,2,3,9,0,0,0,2,0,0,0,2,0,0,0,0
2955,6,1,0,6,4,4,3,4,2,2,6,1,7,1,0,6,1,4,4,1,0,3,2,0,1,2,2,0,1,0,0
2956,6,0,2,5,4,0,9,3,0,5,4,0,9,8,0,0,0,0,0,0,0,2,2,0,7,2,2,0,0,0,0
2957,6,0,0,4,0,0,3,5,2,2,5,2,7,5,0,2,2,3,5,2,1,3,4,0,2,6,3,0,2,0,0
2958,0,0,0,3,1,0,3,6,4,1,8,3,5,1,0,4,3,4,4,1,0,2,2,0,2,3,2,0,1,0,0
2959,0,0,0,6,0,0,5,4,3,0,6,2,7,1,0,1,0,5,2,4,1,1,4,4,2,2,3,0,0,0,0
2960,0,0,0,4,0,0,5,4,1,2,7,3,5,8,0,2,1,3,4,2,1,2,4,3,2,2,3,0,1,0,0
2961,0,0,0,3,0,0,8,3,0,3,6,0,6,8,0,0,1,2,0,3,0,0,1,0,6,5,3,0,3,0,0
2962,0,0,0,2,0,0,6,4,2,4,7,0,6,7,0,3,0,6,7,4,3,4,0,0,0,5,2,0,2,0,0
2963,0,0,0,3,3,0,5,2,1,6,1,4,5,5,0,1,1,1,1,5,0,6,1,0,3,5,1,0,2,0,0
2964,0,0,0,6,0,0,2,4,3,1,3,2,7,3,0,3,1,5,3,2,1,2,4,3,2,4,3,0,1,0,0
2965,6,0,0,4,0,0,6,2,0,6,0,2,7,9,0,0,0,1,2,6,0,1,2,0,2,4,3,0,1,0,0
2966,0,0,0,6,6,0,3,4,1,2,8,1,8,3,0,2,0,3,2,1,0,1,3,0,5,3,3,0,1,0,0
2967,5,0,0,5,0,0,7,4,1,3,7,2,4,8,0,2,0,3,2,2,1,1,1,0,4,3,3,0,1,0,0
2968,6,0,0,1,3,0,5,3,1,4,1,7,2,6,0,2,0,2,1,3,0,4,4,0,1,2,2,0,0,0,0
2969,0,0,1,3,3,0,6,3,1,2,4,3,5,8,0,1,1,2,3,4,1,1,3,0,2,2,3,0,1,0,0
2970,0,0,0,7,0,0,1,5,3,2,3,0,7,2,0,6,1,4,6,1,0,2,2,0,0,5,2,0,0,0,0
2971,6,0,0,3,0,0,5,4,1,3,3,3,5,1,0,1,1,3,2,3,0,2,6,0,1,3,3,0,0,0,0
2972,0,0,2,2,2,0,4,1,3,9,0,5,3,5,0,0,0,0,0,4,0,5,3,0,2,5,2,0,0,0,0
2973,6,0,2,5,2,0,6,3,1,4,4,2,5,9,0,2,1,1,2,3,1,3,2,0,3,3,3,0,1,0,0
2974,6,0,2,1,3,0,6,2,0,5,0,3,6,7,0,0,0,1,2,4,0,3,4,0,2,5,2,0,1,0,0
2975,5,0,0,3,0,0,5,3,0,3,0,1,7,5,0,0,0,1,1,2,0,3,4,0,4,1,2,0,4,0,0
2976,5,0,0,4,3,0,7,4,0,1,3,1,7,3,0,1,0,5,0,4,0,1,2,0,4,4,3,0,1,0,0
2977,0,0,2,3,4,0,6,3,0,2,9,2,4,8,0,2,0,3,3,2,0,0,2,0,5,2,2,0,2,0,0
2978,6,0,0,7,0,0,4,8,2,0,7,0,9,3,0,2,5,4,0,0,0,0,7,0,1,2,4,0,0,0,0
2979,5,0,2,2,4,0,5,5,0,2,6,0,9,7,0,0,3,3,4,6,0,3,2,0,2,3,2,0,1,0,0
2980,5,0,0,6,4,0,3,2,3,5,2,4,5,1,0,0,0,0,2,3,0,6,6,0,0,4,1,0,3,0,0
2981,6,0,2,3,4,0,2,6,7,0,9,0,9,8,0,3,2,5,7,2,0,0,0,3,0,2,2,0,0,0,1
2982,6,0,2,6,2,0,5,3,4,6,0,2,7,3,0,2,0,3,3,3,0,4,4,0,1,4,3,0,0,0,0
2983,0,0,0,6,0,0,6,4,2,2,6,2,6,1,0,4,2,2,5,2,0,0,2,3,2,1,2,0,2,0,0
2984,0,0,0,6,3,0,5,4,2,2,7,0,7,3,0,2,0,4,4,0,2,2,3,0,3,3,3,0,1,0,0
2985,6,0,2,3,3,0,2,5,1,0,9,0,4,10,0,3,2,4,6,1,3,0,3,0,0,3,3,0,3,0,0
2986,6,0,2,8,4,0,0,7,5,0,9,0,3,1,0,4,2,4,7,2,0,0,2,0,1,2,3,0,0,0,0
2987,6,0,0,4,5,0,6,3,2,3,5,2,6,9,0,1,0,2,2,2,1,3,2,0,4,3,2,0,1,0,0
2988,0,0,0,3,2,0,8,3,0,5,2,5,4,8,0,1,1,1,1,5,0,3,2,0,3,3,3,0,1,0,0
2989,6,0,2,6,4,0,4,6,2,1,7,3,5,1,0,4,3,4,4,1,0,2,2,0,4,3,2,0,1,0,0
2990,6,0,0,1,3,0,7,3,0,1,5,2,6,7,0,1,0,2,0,4,0,3,3,2,3,2,2,0,0,0,0
2991,0,0,0,3,3,0,3,5,2,2,5,1,6,8,0,3,1,4,5,2,1,2,3,0,2,4,3,0,1,0,0
2992,6,0,0,3,0,0,6,4,0,0,9,0,6,8,0,3,0,4,6,0,0,0,2,0,5,0,3,0,0,0,0
2993,0,0,0,8,0,0,3,5,1,1,1,0,9,3,0,2,1,6,3,3,0,0,3,0,2,5,3,0,2,0,0
2994,0,0,2,3,2,0,4,2,1,4,1,2,6,5,0,2,0,1,1,4,0,3,2,0,2,5,2,0,3,0,0
2995,0,0,0,4,0,0,5,3,1,4,3,3,6,9,0,2,0,3,1,3,0,4,3,3,2,2,2,0,2,0,0
2996,6,0,0,3,0,0,3,6,4,1,8,3,5,1,0,4,3,4,4,1,0,2,2,0,2,3,2,0,1,0,0
2997,0,0,2,3,4,0,3,3,1,4,4,2,7,7,0,1,0,2,2,2,0,1,6,0,2,2,2,0,4,0,0
2998,6,0,0,3,0,0,6,4,1,0,7,2,7,8,0,1,0,5,2,4,1,2,4,0,2,2,3,0,0,0,0
2999,6,0,0,3,0,0,5,3,0,3,2,0,9,8,0,0,0,0,0,0,0,3,5,0,4,4,2,0,2,0,0
3000,6,0,0,1,0,0,6,3,0,5,0,2,7,7,0,0,0,1,2,3,0,2,2,0,5,5,2,0,2,0,0
3001,0,0,0,1,1,0,7,3,0,6,0,0,7,7,0,0,0,0,0,3,0,0,3,0,4,5,2,0,0,0,0
3002,6,0,0,4,0,0,0,3,1,4,7,2,7,9,0,1,0,4,3,1,0,2,4,3,4,4,4,0,1,0,0
3003,0,0,0,3,0,0,8,4,0,1,0,3,5,8,0,1,0,3,2,3,0,1,1,0,6,5,3,0,0,0,0
3004,0,0,0,4,5,0,5,3,1,7,3,3,6,8,0,1,1,1,1,3,0,3,6,0,1,3,3,0,0,0,0
3005,0,0,2,4,4,0,6,2,0,6,9,4,3,10,0,0,0,0,2,5,2,4,0,0,3,0,2,0,0,0,0
3006,6,0,2,3,4,0,6,4,0,5,7,0,9,9,0,0,0,4,0,0,0,2,2,0,8,3,4,0,0,0,0
3007,6,0,2,4,4,0,7,5,0,0,7,2,6,10,0,4,0,9,3,3,2,0,2,0,0,3,4,0,1,0,0
3008,0,0,0,6,4,0,3,4,0,3,6,0,9,1,0,4,0,4,4,3,0,0,4,0,0,0,3,1,0,0,0
3009,6,0,0,1,0,0,7,3,0,6,0,0,7,7,0,0,0,0,0,3,0,0,3,0,4,5,2,0,0,0,0
3010,6,0,0,5,2,0,6,3,3,2,7,2,7,8,0,2,0,2,1,2,0,2,3,0,3,2,2,0,1,0,0
3011,5,0,1,2,2,0,2,3,1,3,0,4,3,5,0,1,0,3,3,3,0,5,6,0,1,2,1,0,4,0,0
3012,6,0,0,6,0,0,4,4,3,3,5,3,5,1,0,6,1,3,3,2,0,2,2,0,0,5,2,0,2,0,0
3013,0,0,0,8,3,0,2,5,4,2,8,1,8,1,0,4,0,5,2,2,0,1,3,0,1,5,3,0,1,0,0
3014,0,0,0,1,3,0,3,4,2,5,1,3,6,6,0,1,2,1,5,2,0,4,6,0,1,2,2,0,1,0,0
3015,0,0,0,3,0,0,8,3,0,3,6,0,6,8,0,0,1,2,0,3,0,0,1,0,6,5,3,0,3,0,0
3016,0,0,0,3,3,0,7,4,1,3,7,2,4,8,0,2,0,3,2,2,1,1,1,0,4,3,3,0,1,0,0
3017,0,0,0,7,3,0,3,3,2,3,1,1,6,2,0,2,0,3,4,2,0,0,4,0,2,4,3,0,0,0,0
3018,6,0,1,7,4,0,4,4,4,1,8,2,7,2,0,3,0,3,1,1,0,3,5,0,2,4,3,0,1,0,0
3019,0,0,2,2,2,0,5,3,0,4,0,2,7,5,0,0,0,3,0,4,0,2,2,0,4,4,2,0,5,0,0
3020,6,0,0,7,0,0,4,4,2,1,3,3,5,3,0,2,1,5,4,2,0,1,2,0,3,2,3,0,2,0,0
3021,6,0,2,3,2,0,3,3,0,3,6,3,5,5,0,1,0,2,1,2,0,3,4,0,3,5,2,0,1,0,0
3022,0,0,0,3,0,0,7,3,0,5,1,4,5,8,0,0,0,2,1,1,1,4,2,3,6,2,2,0,1,0,0
3023,6,0,2,3,4,0,5,5,0,2,5,0,7,8,0,2,3,3,4,3,2,0,0,0,4,4,3,0,2,0,0
3024,6,0,1,3,2,0,7,2,0,7,1,5,4,7,0,0,0,2,2,6,0,6,0,0,3,5,1,0,0,0,0
3025,0,0,0,1,0,0,4,3,2,5,2,3,6,6,0,1,0,2,1,3,0,5,4,0,2,4,2,0,2,0,0
3026,0,0,2,3,4,0,5,3,0,3,2,0,9,8,0,0,0,0,0,0,0,3,5,0,4,4,2,0,2,0,0
3027,0,0,0,5,6,0,7,4,1,1,7,4,5,8,0,0,0,5,2,4,2,5,2,0,3,5,2,0,0,0,0
3028,6,0,2,6,4,0,0,4,2,3,9,4,5,1,1,4,0,3,4,2,0,5,3,0,1,3,1,0,0,0,1
3029,0,0,0,1,3,0,5,3,0,2,0,6,3,7,0,0,0,0,2,4,0,2,4,0,2,2,2,0,0,0,0
3030,0,0,2,4,0,0,6,4,1,1,4,2,6,9,0,1,1,4,2,3,0,0,3,0,3,5,3,0,0,0,0
3031,6,0,2,6,4,0,1,5,5,1,9,2,7,2,0,5,1,6,5,0,0,0,4,0,1,3,4,0,1,0,0
3032,0,0,0,8,3,0,2,6,7,1,7,0,8,2,0,7,4,5,5,2,0,0,0,0,1,0,3,0,0,0,0
3033,0,0,1,1,1,0,4,5,5,0,5,4,5,6,0,0,0,9,0,0,0,6,9,0,0,3,2,0,0,0,0
3034,6,0,0,4,0,0,5,4,1,3,7,0,5,10,0,1,0,4,3,1,3,1,2,0,3,3,3,0,1,0,0
3035,0,0,0,1,2,0,5,3,2,5,2,3,6,7,0,2,0,2,0,2,0,4,4,0,3,3,2,0,0,0,0
3036,6,0,2,5,4,0,7,4,1,3,7,2,4,8,0,2,0,3,2,2,1,1,1,0,4,3,3,0,1,0,0
3037,0,0,1,4,0,0,7,4,1,2,4,2,6,9,0,1,1,3,2,2,0,0,3,0,4,5,3,0,0,0,0
3038,6,0,2,6,3,0,9,3,0,5,5,1,6,1,0,4,0,0,4,1,0,0,2,0,2,4,2,0,1,0,0
3039,6,0,0,1,0,0,2,4,3,2,4,0,7,7,0,2,1,2,2,1,0,0,7,0,0,2,2,0,0,0,0
