,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive,niv_etude_haut,mt_tracteur,mt_bateau,sans_enfant,celibataire,auto0,catholique,nb_MRH,revenu2,PCSagri,nb_accident_famil,auto2,Cle,Cle.1,PCStop,revenu_moyen,mt_velo,autre_religion,nbmaisons,mt_cyclomoteur,revenu3,PCSouvr_quali,revenu4,auto1,revenu5,PCScadre,revenu1
2282,0,0,0,0,4,0,0,1,3,0,7,3,7,0,6,0,10,0,0,2,2,0,0,4,0,0,0,0,2,5,0,2,2283,2283,2,3,0,0,1,0,4,2,0,7,0,0,4
2283,5,6,0,0,0,0,0,0,4,2,3,3,8,0,3,0,3,4,2,3,2,0,0,5,2,2,1,0,4,1,0,2,2284,2284,2,4,0,2,1,0,4,3,1,6,0,1,1
2284,0,6,0,0,3,0,0,0,2,5,7,2,3,0,6,0,7,0,0,2,0,0,0,0,6,6,0,0,0,0,0,0,2285,2285,4,2,0,0,1,0,2,0,0,3,0,0,7
2285,0,0,0,0,0,0,0,0,3,0,5,3,0,2,5,0,8,0,0,0,0,0,0,2,0,4,0,0,5,0,0,0,2286,2286,0,3,0,2,1,0,0,9,0,5,0,0,4
2286,0,0,0,0,0,0,0,0,3,2,8,2,5,0,1,0,8,2,1,1,1,0,0,5,2,2,0,0,4,0,0,0,2287,2287,1,3,0,4,1,3,2,5,0,7,0,0,4
2287,0,5,0,0,0,0,0,0,4,2,3,3,3,0,6,0,3,6,0,1,2,0,0,2,2,3,0,0,5,0,0,1,2288,2288,1,3,0,0,1,0,3,0,0,5,0,0,2
2288,0,5,0,2,2,0,0,0,7,2,2,3,4,2,4,0,3,5,1,2,2,0,0,4,0,1,2,0,3,0,0,0,2289,2289,2,4,0,1,1,0,5,0,0,8,0,0,2
2289,0,6,0,0,0,0,0,0,3,1,8,2,4,0,7,0,8,2,2,0,0,0,0,3,3,0,0,0,2,0,0,4,2290,2290,0,3,0,1,1,0,5,7,0,5,0,0,3
2290,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,8,9,0,5,0,0,0,9,0,0,0,0,9,0,0,0,2291,2291,0,3,1,0,1,0,0,0,0,9,0,0,0
2291,0,6,0,0,0,0,0,0,3,3,5,2,8,0,2,0,7,4,2,3,1,0,0,7,1,1,1,0,5,0,0,0,2292,2292,1,4,0,1,1,0,4,3,0,8,0,0,1
2292,0,6,0,0,0,0,0,0,3,2,7,3,4,0,5,0,8,3,0,2,1,0,0,3,0,2,0,0,4,0,0,1,2293,2293,1,4,0,0,1,0,3,4,1,6,0,0,2
2293,0,0,0,0,4,0,0,0,5,0,3,2,5,2,4,0,9,5,1,5,4,0,0,2,6,3,2,0,3,0,0,2,2294,2294,4,5,0,2,1,0,2,0,3,5,0,0,2
2294,0,0,0,0,4,0,0,0,3,0,7,3,7,0,6,0,10,0,0,4,2,0,0,4,0,2,0,0,2,5,0,2,2295,2295,2,3,0,0,1,0,4,2,0,6,0,0,4
2295,0,6,0,0,3,0,0,0,6,2,5,2,9,0,0,0,1,5,1,3,0,0,0,6,2,3,2,0,4,0,0,0,2296,2296,3,4,0,0,1,0,0,0,2,6,0,0,4
2296,0,0,0,0,4,0,0,0,3,1,8,3,8,2,4,0,7,7,2,3,1,0,0,3,1,3,2,0,7,0,0,2,2297,2297,1,3,0,2,1,0,1,1,1,5,1,0,1
2297,0,8,0,6,0,0,0,0,7,0,0,3,9,0,0,1,2,7,2,2,2,0,0,6,0,0,0,0,6,0,0,2,2298,2298,2,4,0,2,1,0,3,0,0,7,0,0,0
2298,0,5,0,0,0,0,0,0,8,6,7,2,0,0,1,0,2,3,1,7,0,0,0,2,5,0,3,0,0,0,0,2,2299,2299,0,4,0,0,1,0,4,0,0,7,0,0,5
2299,0,0,0,0,1,0,0,0,3,0,5,3,0,2,6,0,8,3,0,3,0,0,0,2,2,4,0,0,4,0,0,0,2300,2300,0,2,0,0,1,0,0,6,0,5,0,0,5
2300,0,6,0,0,0,0,0,0,3,2,5,3,6,0,0,0,8,3,0,2,2,0,0,3,2,2,0,0,2,1,0,2,2301,2301,2,4,0,0,1,0,4,4,1,6,1,0,3
2301,0,6,0,0,6,1,0,0,4,5,9,3,4,0,0,1,10,0,0,2,0,5,0,2,3,4,0,0,0,2,0,2,2302,2302,0,1,0,0,1,0,0,3,0,3,0,0,9
2302,0,6,0,0,0,0,0,0,8,0,0,3,9,2,3,0,2,0,0,7,7,0,0,3,1,0,2,0,2,0,0,2,2303,2303,9,7,0,0,1,0,3,0,4,7,1,0,1
2303,0,0,0,0,4,0,0,0,3,4,6,3,9,0,0,0,8,2,1,4,0,0,0,4,1,2,2,0,7,0,0,2,2304,2304,1,4,0,0,1,0,2,3,1,6,0,1,0
2304,4,6,0,4,4,0,0,0,5,6,4,3,9,0,5,0,9,0,3,7,3,0,0,4,0,0,4,0,0,0,0,3,2305,2305,3,9,0,0,1,0,5,0,0,6,4,0,0
2305,0,6,0,0,4,0,0,0,4,5,7,4,8,0,3,0,10,1,1,1,0,0,0,2,1,1,0,0,3,4,0,1,2306,2306,1,5,0,1,1,0,2,1,4,7,0,0,2
2306,0,0,0,0,0,0,0,0,2,2,9,3,0,0,3,0,5,2,1,2,0,0,0,0,0,3,1,0,5,1,0,1,2307,2307,2,3,0,1,1,3,0,3,0,6,0,1,4
2307,0,0,0,0,0,0,0,0,6,5,2,3,7,0,6,0,1,3,2,7,2,0,0,4,1,2,2,0,3,0,0,2,2308,2308,1,8,0,0,1,0,2,0,4,6,1,1,0
2308,0,0,0,0,0,0,0,0,3,4,9,3,4,0,6,0,8,0,0,0,0,0,0,4,0,3,0,0,5,0,0,3,2309,2309,0,2,0,0,1,0,0,5,0,5,0,0,4
2309,0,6,0,0,3,0,0,0,6,1,3,3,7,2,3,0,1,2,0,7,4,0,0,4,0,0,0,0,5,0,0,2,2310,2310,2,4,0,0,1,0,4,3,0,7,0,3,0
2310,0,6,0,6,3,0,0,0,7,0,3,3,8,0,3,0,2,4,1,3,3,0,0,3,2,1,0,0,5,0,0,0,2311,2311,4,4,0,2,2,0,4,1,0,8,0,0,0
2311,0,0,0,0,0,0,0,0,6,2,4,3,2,0,4,0,3,3,1,5,0,0,0,5,0,1,1,0,2,1,0,2,2312,2312,4,5,0,1,1,0,7,1,0,6,0,0,0
2312,0,0,0,0,0,0,0,0,6,2,5,2,4,0,3,0,3,3,0,3,1,0,0,3,4,3,1,0,3,0,0,0,2313,2313,2,3,0,1,1,3,2,3,1,6,0,1,3
2313,0,0,0,0,3,0,0,0,5,3,5,4,7,2,3,0,9,2,0,3,1,0,0,0,0,0,0,0,4,0,0,3,2314,2314,3,3,0,1,1,0,2,3,0,6,0,0,4
2314,0,0,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0,0,0,0,4,0,0,0,0,5,0,0,4,2315,2315,0,4,0,0,1,0,4,4,0,5,0,2,0
2315,0,6,0,0,3,0,0,0,8,3,2,3,5,2,3,0,3,5,0,4,2,0,0,4,2,3,4,0,4,0,0,1,2316,2316,2,5,0,0,1,0,4,0,1,5,1,0,0
2316,0,6,0,0,4,0,0,0,2,2,6,3,5,2,4,0,5,0,1,2,0,0,0,2,2,3,1,0,5,0,0,1,2317,2317,2,3,0,2,2,0,2,6,0,5,0,0,3
2317,0,0,0,0,0,0,0,0,5,6,7,4,2,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2318,2318,0,4,0,2,1,3,2,2,0,7,0,0,0
2318,0,0,0,0,4,0,0,0,4,5,3,2,6,1,4,0,8,2,1,2,1,0,0,5,1,5,0,0,3,1,0,0,2319,2319,1,5,0,1,1,0,1,1,3,4,1,0,3
2319,0,0,0,4,3,0,0,0,3,1,8,3,8,0,4,0,7,7,2,3,1,0,0,3,1,3,2,0,7,0,0,2,2320,2320,1,3,0,2,1,0,1,1,1,5,1,0,1
2320,0,0,0,0,6,0,0,0,8,2,5,3,8,0,2,0,1,3,2,3,2,0,0,3,0,0,2,0,2,2,0,2,2321,2321,3,3,0,2,1,0,2,1,2,7,0,0,5
2321,0,0,0,0,4,1,0,0,6,3,3,1,2,0,4,0,1,6,3,2,3,3,0,3,6,4,0,0,4,0,0,0,2322,2322,0,2,0,0,1,0,0,0,0,5,0,0,5
2322,0,0,0,0,0,0,0,0,5,0,9,2,3,0,5,0,9,4,0,0,0,0,0,4,2,0,0,0,4,0,0,0,2323,2323,0,3,0,0,1,0,3,5,1,9,0,0,3
2323,0,0,0,0,4,1,0,0,3,5,6,2,9,0,0,0,8,0,0,2,0,3,0,3,4,4,0,0,3,2,0,2,2324,2324,0,2,0,0,1,0,0,3,0,3,0,0,6
2324,0,0,0,0,0,0,0,0,3,4,3,2,1,0,3,0,5,3,2,1,2,0,0,3,5,4,2,0,2,0,0,0,2325,2325,1,3,0,1,1,0,1,2,0,5,1,0,6
2325,0,6,0,0,3,0,0,0,4,4,5,2,4,0,4,0,9,3,2,2,1,0,0,4,3,3,1,0,4,0,0,1,2326,2326,1,3,0,1,1,0,3,2,1,6,0,1,3
2326,0,0,0,0,2,0,0,0,3,0,6,3,5,0,4,0,8,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,2327,2327,0,2,0,0,1,0,0,6,0,9,0,0,5
2327,0,6,0,0,0,0,0,0,6,2,5,3,4,0,5,0,1,2,1,2,2,0,0,3,2,3,0,0,2,0,0,1,2328,2328,3,4,0,1,1,0,4,3,1,5,0,0,3
2328,0,5,0,0,2,0,0,0,6,1,1,3,2,2,4,0,2,4,0,4,4,0,0,4,1,2,1,0,1,0,0,1,2329,2329,4,5,0,0,1,0,8,0,0,6,0,0,1
2329,0,5,0,0,4,0,0,0,8,2,2,3,7,2,0,0,2,0,0,5,7,0,0,3,0,0,3,0,1,0,1,1,2330,2330,7,6,0,2,1,0,5,1,4,8,0,0,1
2330,0,0,0,0,2,0,0,0,3,3,3,3,6,0,5,0,8,6,2,1,0,0,0,4,0,3,1,0,3,0,0,0,2331,2331,0,3,0,1,1,0,4,0,0,6,0,0,3
2331,0,0,0,0,5,0,0,0,5,5,6,2,9,0,0,0,9,0,0,2,0,0,0,3,4,4,0,0,3,2,0,2,2332,2332,0,2,0,0,1,0,0,3,0,3,0,0,6
2332,0,6,0,0,0,0,0,0,6,3,5,2,7,0,3,0,1,6,0,2,1,0,0,3,3,2,0,0,5,1,0,0,2333,2333,1,4,0,1,1,0,4,1,0,7,0,0,0
2333,0,0,0,5,0,0,0,0,5,2,5,4,6,0,1,0,9,4,0,3,1,0,0,3,0,1,5,0,6,0,0,0,2334,2334,3,4,0,0,1,0,3,1,1,8,1,1,1
2334,0,6,0,0,4,0,0,0,6,2,0,2,2,2,6,0,2,3,0,7,6,0,0,3,3,2,1,0,3,0,0,2,2335,2335,5,7,0,1,1,0,3,0,4,5,1,1,0
2335,0,0,0,0,6,0,0,0,3,2,7,3,8,0,3,0,8,2,0,1,1,0,0,2,1,1,0,0,4,1,0,0,2336,2336,1,4,0,1,1,0,5,5,0,8,0,0,0
2336,0,6,0,0,0,0,0,0,1,5,8,4,5,2,6,0,7,4,0,5,0,0,0,5,0,0,0,0,4,0,0,0,2337,2337,1,4,0,0,1,0,4,1,1,9,0,0,1
2337,0,0,0,0,6,0,0,0,3,2,6,3,5,0,2,0,8,3,0,2,0,0,0,3,0,0,0,0,3,1,0,2,2338,2338,1,3,0,0,1,0,3,3,0,7,0,2,4
2338,0,0,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0,0,0,0,4,0,0,0,0,5,0,0,4,2339,2339,0,4,0,0,1,5,4,4,0,5,0,2,0
2339,0,0,0,0,3,0,0,0,5,3,6,3,7,0,3,0,8,3,0,2,1,0,0,4,1,2,0,0,4,2,0,1,2340,2340,1,4,0,1,1,0,4,2,1,7,0,0,1
2340,0,0,0,0,0,0,0,0,7,2,6,4,9,0,7,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,2341,0,5,0,0,2,0,5,0,2,9,0,0,2
2341,0,6,0,0,0,0,0,0,4,3,3,2,4,0,4,0,3,5,2,4,2,0,0,2,5,4,0,0,3,0,0,2,2342,2342,2,7,0,2,1,0,2,0,5,5,0,0,0
2342,0,0,0,0,0,0,0,0,7,2,5,3,5,0,2,0,2,4,1,1,2,0,0,4,0,2,0,0,2,0,0,1,2343,2343,3,3,0,3,1,0,4,2,1,6,0,0,4
2343,0,6,0,0,4,0,0,0,3,6,9,2,5,0,2,0,8,0,2,0,0,0,0,2,3,3,0,0,2,0,0,2,2344,2344,3,3,0,0,1,0,4,0,0,5,0,0,3
2344,0,0,0,0,0,0,0,0,8,2,4,3,7,0,2,0,2,5,1,5,3,0,0,2,2,3,2,0,1,0,0,1,2345,2345,2,6,0,2,1,0,4,1,3,6,0,2,2
2345,0,6,0,0,0,0,0,0,8,0,5,4,6,0,4,0,3,4,0,4,0,0,0,3,0,1,0,0,7,0,0,1,2346,2346,0,3,0,0,1,0,0,5,0,7,0,0,2
2346,0,6,0,0,5,0,0,0,1,5,8,4,5,2,6,0,7,4,0,5,0,0,0,5,0,0,0,0,4,0,0,0,2347,2347,1,4,0,0,1,4,4,1,1,9,0,0,1
2347,0,0,0,0,4,0,0,1,4,1,5,2,7,0,2,0,9,1,0,4,1,0,0,6,0,0,0,0,2,3,0,3,2348,2348,3,4,0,0,1,0,0,2,1,6,1,1,5
2348,0,0,0,0,0,0,0,0,6,2,3,3,8,0,5,0,3,6,2,1,2,0,0,4,1,0,1,0,3,0,0,2,2349,2349,1,5,1,1,1,0,6,1,1,7,0,0,1
2349,0,0,0,0,3,0,0,0,6,1,5,3,6,0,1,0,8,2,0,4,0,0,0,4,0,1,0,0,0,2,0,2,2350,2350,3,6,0,0,1,0,7,2,2,6,0,1,0
2350,0,0,0,0,3,0,0,0,3,2,4,2,5,2,3,0,1,3,1,3,2,0,0,4,3,3,0,0,2,1,0,1,2351,2351,3,3,0,2,1,0,3,2,1,6,0,1,4
2351,0,6,0,3,4,0,0,0,4,2,5,4,3,2,3,0,9,3,1,2,1,0,0,1,2,3,0,0,5,0,0,2,2352,2352,2,3,0,0,1,0,2,3,0,5,0,1,3
2352,0,6,0,0,4,0,0,0,3,4,6,2,5,2,0,0,8,1,2,6,0,0,0,6,2,2,0,0,6,0,0,4,2353,2353,5,2,0,2,1,0,0,0,0,4,0,0,3
2353,4,6,0,0,0,0,0,0,3,0,9,2,4,0,2,0,8,2,0,0,0,0,0,5,2,0,0,0,4,0,0,0,2354,2354,0,3,0,2,1,0,0,7,0,9,0,0,5
2354,0,0,0,0,1,0,0,0,3,1,2,1,0,0,2,0,5,7,0,4,4,0,0,2,7,2,0,0,4,0,0,0,2355,2355,0,5,0,2,1,0,0,0,3,7,0,2,3
2355,0,6,0,0,0,0,0,0,2,6,8,3,1,0,3,0,7,3,1,2,0,0,0,4,0,3,1,0,6,1,0,1,2356,2356,0,3,0,2,1,0,0,0,0,6,0,0,3
2356,0,6,0,0,2,0,0,0,7,0,2,3,9,2,0,0,3,3,0,9,6,0,0,3,0,0,6,0,0,0,0,0,2357,2357,5,6,0,0,1,0,6,0,3,9,0,2,0
2357,0,5,0,0,0,0,0,0,2,6,9,1,0,0,3,0,5,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,2358,2358,0,1,0,0,1,0,0,3,0,0,0,0,9
2358,0,0,0,0,0,0,0,0,4,0,4,2,1,0,5,0,3,3,0,1,2,0,0,2,4,5,1,0,3,0,0,1,2359,2359,3,2,0,0,1,0,1,4,1,4,1,1,6
2359,0,0,0,0,2,0,0,0,8,1,2,4,9,1,4,0,3,5,0,5,5,0,0,3,0,0,1,0,2,0,0,4,2360,2360,4,7,0,0,1,0,5,0,2,5,2,0,0
2360,0,5,0,0,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2,2,0,0,2,3,4,1,0,5,0,0,2,2361,2361,2,3,0,1,1,0,1,2,1,4,0,1,3
2361,0,0,0,0,0,0,0,0,2,4,4,2,1,0,4,0,5,2,3,1,1,0,0,4,3,3,0,0,4,0,0,1,2362,2362,1,2,0,1,1,0,1,2,0,6,0,0,5
2362,0,0,0,0,3,0,0,0,1,4,2,1,4,0,4,0,4,3,1,4,7,0,0,2,6,5,2,0,1,0,0,0,2363,2363,3,3,0,0,1,0,2,0,2,4,0,0,6
2363,0,6,0,0,4,0,0,0,3,4,3,2,7,2,0,0,8,1,0,2,3,0,0,4,3,2,0,0,3,0,0,0,2364,2364,1,7,0,2,1,0,4,4,3,7,0,0,1
2364,0,0,0,0,0,0,0,0,6,1,1,3,8,2,3,0,1,6,1,4,3,0,0,4,1,3,1,0,4,0,0,1,2365,2365,2,6,0,2,1,0,2,1,4,5,1,1,1
2365,0,0,0,0,0,0,0,0,6,1,2,1,5,0,2,0,1,6,1,4,1,0,0,4,4,2,1,0,3,0,0,1,2366,2366,2,3,0,2,1,0,3,1,1,7,0,1,4
2366,0,5,0,0,0,0,0,0,4,3,7,4,7,0,3,0,10,2,1,3,0,0,0,3,0,2,1,0,0,2,0,1,2367,2367,4,5,0,1,1,0,9,0,0,6,0,0,0
2367,4,6,0,0,0,0,0,0,5,0,7,3,7,0,6,0,9,0,0,2,2,0,0,4,0,0,0,0,2,5,0,2,2368,2368,2,3,0,0,1,0,4,2,0,7,0,0,4
2368,0,6,0,0,4,0,0,0,5,3,5,3,6,2,3,0,9,3,1,3,1,0,0,2,1,2,1,0,4,0,0,2,2369,2369,2,4,0,0,2,0,3,2,1,6,1,1,2
2369,0,0,0,0,3,0,0,0,5,0,2,2,9,0,7,0,8,0,0,7,3,0,0,3,5,0,0,0,2,0,0,0,2370,2370,7,4,0,0,1,0,5,2,0,9,0,0,2
2370,0,6,0,0,4,0,0,0,7,0,4,4,5,1,0,0,3,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,2371,2371,2,5,0,2,1,0,5,5,0,9,0,0,0
2371,0,6,0,0,4,0,0,0,3,2,6,3,4,0,5,0,8,3,2,1,1,0,0,4,2,2,0,0,4,1,0,2,2372,2372,1,3,0,1,1,0,2,3,1,6,1,1,4
2372,0,6,0,0,3,0,0,0,3,7,3,4,9,0,3,0,8,1,1,4,4,0,0,3,0,1,1,0,3,0,0,2,2373,2373,2,8,0,1,1,0,1,1,2,7,4,0,0
2373,0,5,0,0,3,0,0,0,6,1,6,3,7,2,4,0,1,2,1,4,1,0,0,4,2,1,1,0,5,0,0,2,2374,2374,4,4,0,1,1,0,2,2,2,6,0,0,2
2374,0,0,0,0,0,0,0,0,6,2,6,2,7,0,2,0,8,3,1,1,3,0,0,3,2,2,0,0,5,0,0,0,2375,2375,2,3,0,2,1,0,2,3,0,7,0,0,2
2375,0,5,0,3,3,0,0,0,6,2,6,2,4,2,5,0,8,1,2,2,0,0,0,5,3,1,0,0,5,5,0,5,2376,2376,1,4,0,2,2,0,1,3,2,4,0,0,2
2376,0,5,0,0,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2,2,0,0,2,3,4,1,0,5,0,0,2,2377,2377,2,3,0,1,1,0,1,2,1,4,0,1,3
2377,0,0,0,0,3,0,0,0,6,0,5,4,2,2,4,0,8,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,2378,2378,0,4,0,0,1,0,2,7,2,4,0,2,4
2378,0,6,0,0,2,0,0,0,1,3,6,3,1,2,5,0,7,3,2,1,1,0,0,3,1,4,1,0,5,0,0,1,2379,2379,0,3,0,2,1,0,2,3,1,5,0,0,3
2379,0,7,0,0,4,0,0,0,6,0,0,2,9,2,0,0,1,2,0,9,6,0,0,7,0,0,0,0,3,0,0,0,2380,2380,6,5,0,0,1,0,3,0,2,9,1,2,2
2380,0,6,0,0,2,0,0,0,1,3,9,2,0,2,3,0,6,2,0,0,0,0,0,2,4,2,0,0,7,2,0,0,2381,2381,0,3,0,2,2,0,0,3,0,7,0,0,2
2381,0,6,0,0,0,0,0,0,4,3,6,3,6,0,2,0,10,3,1,3,0,0,0,5,1,2,0,0,7,2,0,2,2382,2382,2,3,0,1,1,0,1,2,1,6,0,0,2
2382,0,0,0,0,3,0,0,0,8,3,0,3,4,0,4,0,3,3,1,1,0,0,0,0,0,1,0,0,6,0,0,1,2383,2383,1,4,0,2,1,0,2,3,1,7,0,0,1
2383,0,0,0,0,4,0,0,0,4,2,5,4,5,2,3,0,9,2,0,2,1,0,0,2,1,3,0,0,3,2,0,2,2384,2384,0,3,0,0,1,0,2,4,0,5,0,0,5
2384,0,0,0,0,0,0,0,0,8,2,2,3,4,0,3,0,3,4,2,4,1,0,0,3,2,1,4,0,1,2,0,1,2385,2385,1,5,0,1,1,0,6,2,1,8,0,0,2
2385,0,6,0,0,2,0,0,0,7,2,3,3,8,2,4,0,2,5,1,3,3,0,0,3,1,0,1,0,3,0,0,1,2386,2386,3,5,0,1,1,0,5,1,1,8,0,0,1
2386,0,6,0,0,4,0,0,0,5,3,7,3,5,2,3,0,8,2,1,2,0,0,0,4,1,1,0,0,5,3,0,3,2387,2387,1,4,0,1,1,0,1,2,2,6,0,0,2
2387,0,0,0,0,5,0,0,0,3,2,7,3,8,0,3,0,8,2,0,1,1,0,0,2,1,1,0,0,4,1,0,0,2388,2388,1,4,0,1,1,0,5,5,0,8,0,0,0
2388,0,6,0,0,4,0,0,0,7,2,1,3,9,2,4,0,2,4,0,7,3,0,0,4,0,0,1,0,1,0,0,2,2389,2389,2,6,0,1,1,0,6,2,3,7,1,0,0
2389,0,6,0,0,4,0,0,0,4,0,3,3,5,2,3,0,8,6,2,2,3,0,0,4,1,4,0,0,3,1,0,3,2390,2390,2,4,0,1,1,0,4,2,0,3,0,0,2
2390,0,6,0,3,4,0,0,1,6,1,3,4,9,2,3,1,3,2,0,5,3,0,0,2,0,0,0,0,2,0,0,1,2391,2391,5,6,0,1,1,0,6,2,2,8,1,1,1
2391,0,6,0,0,4,0,0,0,3,3,5,3,9,2,5,0,8,2,0,0,0,0,0,3,0,0,0,0,5,0,0,0,2392,2392,0,4,0,0,1,0,4,5,0,9,0,0,1
2392,0,0,0,0,6,0,0,0,4,1,5,2,7,0,2,0,10,1,0,4,1,0,0,6,0,0,0,0,2,3,0,3,2393,2393,3,4,0,0,1,0,0,2,1,6,1,1,5
2393,0,0,0,4,0,0,0,0,8,3,0,3,9,0,4,0,1,3,0,4,6,0,0,0,0,3,2,0,0,0,0,4,2394,2394,4,0,0,0,2,0,0,0,5,3,4,0,0
2394,0,6,0,0,4,0,0,0,8,4,1,4,9,2,2,0,3,4,0,7,1,0,0,1,0,0,0,0,1,0,0,4,2395,2395,2,6,0,4,1,0,4,0,4,5,1,0,0
2395,0,0,0,0,5,0,0,0,3,2,7,3,8,0,3,0,8,2,0,1,1,0,0,2,1,1,0,0,4,1,0,0,2396,2396,1,4,0,1,1,0,5,5,0,8,0,0,0
2396,0,0,0,0,0,0,0,0,2,4,6,2,0,2,7,0,5,2,2,2,1,0,0,5,3,5,0,0,4,0,0,0,2397,2397,0,3,0,2,1,0,2,4,0,4,0,0,3
2397,0,0,0,0,2,0,0,0,2,2,6,3,5,2,4,0,5,0,1,2,0,0,0,2,2,3,1,0,5,0,0,1,2398,2398,2,3,0,2,2,0,2,6,0,5,0,0,3
2398,0,0,0,0,0,0,0,0,8,2,0,3,9,1,2,0,1,2,0,7,5,0,0,1,0,0,3,0,1,0,0,6,2399,2399,4,7,0,0,1,0,4,1,2,3,2,1,0
2399,0,0,0,0,0,0,0,0,6,1,3,2,3,0,4,0,1,4,2,2,2,0,0,5,3,2,1,0,3,1,0,1,2400,2400,3,4,0,2,1,3,3,2,1,6,0,1,2
2400,0,6,0,0,0,0,0,0,8,3,5,3,0,0,4,0,3,4,0,3,4,0,0,0,4,2,0,0,0,0,0,0,2401,2401,2,3,0,4,1,0,3,1,0,7,0,0,6
2401,0,0,0,0,2,0,0,0,6,1,1,3,3,0,4,0,3,5,1,4,3,0,0,2,1,2,1,0,3,0,0,1,2402,2402,3,4,0,2,1,0,4,1,1,7,0,0,3
2402,0,0,0,0,4,0,0,0,7,4,2,3,5,2,5,0,3,4,2,3,1,0,0,2,0,0,2,0,5,0,0,2,2403,2403,2,3,0,0,1,0,1,0,0,7,0,0,4
2403,0,6,0,0,4,0,0,0,6,1,3,3,7,2,3,0,1,2,0,7,4,0,0,4,0,0,0,0,5,0,0,2,2404,2404,2,4,0,0,1,0,4,3,0,7,0,3,0
2404,0,6,0,0,0,0,0,0,5,5,5,4,9,0,4,0,9,0,1,4,5,0,0,0,0,4,1,0,5,0,0,1,2405,2405,5,4,0,1,1,0,5,0,0,5,0,0,0
2405,0,0,0,0,6,0,0,0,6,4,4,2,7,0,4,0,1,3,1,4,0,0,0,5,3,1,1,0,2,0,0,2,2406,2406,2,6,0,1,1,0,0,0,4,6,0,0,3
2406,0,6,0,0,0,0,0,0,3,3,8,3,0,0,5,0,8,1,0,2,0,0,0,1,1,3,0,0,6,0,0,2,2407,2407,1,4,0,3,1,0,3,6,0,5,0,1,1
2407,0,5,0,0,0,0,0,0,3,4,5,2,4,0,2,0,8,2,0,0,0,0,0,2,4,2,1,0,5,0,0,1,2408,2408,3,3,0,3,1,0,1,2,0,6,0,0,3
2408,0,6,0,0,4,0,0,0,3,4,6,3,7,1,2,0,8,4,0,2,1,0,0,3,2,2,0,0,4,1,0,0,2409,2409,1,4,0,1,1,0,5,2,0,7,0,0,0
2409,0,0,0,0,2,0,0,0,3,4,6,2,0,2,4,0,7,4,0,0,0,0,0,4,3,3,2,0,8,0,0,3,2410,2410,1,3,0,2,1,0,0,2,0,4,0,0,1
2410,0,0,0,0,1,0,0,0,3,1,4,2,1,2,2,0,5,5,4,0,0,0,0,8,1,5,0,0,2,0,0,1,2411,2411,0,2,0,3,1,0,1,3,0,4,0,0,7
2411,0,6,0,0,0,0,0,0,6,1,2,2,7,0,4,0,1,1,1,7,6,0,0,5,1,1,0,0,4,0,0,1,2412,2412,6,4,0,1,1,0,4,1,1,7,0,1,2
2412,0,0,0,0,3,0,0,0,4,3,1,3,9,0,5,0,3,4,1,1,0,0,0,5,0,2,1,0,8,0,0,2,2413,2413,1,3,0,1,1,0,0,2,1,6,0,1,0
2413,0,6,0,0,0,0,0,0,1,2,5,2,4,0,3,0,5,3,0,3,1,0,0,3,4,3,1,0,3,0,0,0,2414,2414,2,3,0,1,2,0,2,3,1,6,0,1,3
2414,0,5,0,0,4,0,0,0,3,3,7,4,3,2,4,0,8,2,1,4,2,0,0,2,0,1,1,0,2,0,0,2,2415,2415,5,2,0,1,1,0,0,0,0,6,0,0,7
2415,0,0,0,0,4,0,0,0,4,4,6,3,7,2,2,0,10,4,0,2,1,0,0,3,2,2,0,0,4,1,0,0,2416,2416,1,4,0,1,1,0,5,2,0,7,0,0,0
2416,0,6,0,0,4,0,0,0,7,0,0,4,9,2,4,0,2,7,0,3,2,0,0,2,0,0,2,0,0,0,0,2,2417,2417,2,7,0,2,1,0,5,0,4,7,0,0,0
2417,0,0,0,0,6,0,0,0,7,2,5,3,8,0,5,0,3,4,2,2,0,0,0,4,1,3,2,0,3,1,0,1,2418,2418,1,4,0,2,1,0,6,1,0,6,0,3,1
2418,0,5,0,0,4,0,0,0,8,1,1,3,9,2,4,0,1,3,0,7,3,0,0,2,2,0,1,0,1,0,0,2,2419,2419,6,5,0,0,1,0,6,0,0,7,0,0,2
2419,0,0,0,3,3,0,0,0,3,3,4,2,4,2,5,0,5,6,3,2,1,0,0,5,3,2,2,0,3,0,0,1,2420,2420,1,4,0,1,1,0,4,1,1,7,0,0,2
